quadkey,latitude,longitude,rwi,error
12033333210122,41.4509609,44.0441895,0.602,0.290
12033333300310,41.4344898,44.4396973,0.831,0.375
12033321312323,42.3016898,41.9567871,0.453,0.349
12033303230002,43.3011957,41.1437988,-0.629,0.303
12033333011101,42.0248131,44.2419434,0.569,0.375
12033331212233,42.3016898,44.0222168,-0.070,0.295
12033330233323,42.0411335,42.8356934,0.298,0.386
12033333032002,41.6154418,43.9562988,0.144,0.432
12033321311123,42.4964024,42.1325684,0.565,0.357
12033333311022,41.4509609,44.8352051,0.162,0.416
12033321122333,42.5611723,41.6491699,0.673,0.385
12033333301133,41.4509609,44.6374512,-0.209,0.383
12033332111020,41.9921597,43.4289551,0.310,0.376
12122222001102,42.0084885,45.2746582,0.282,0.363
12033332030303,41.6811170,42.6599121,0.820,0.415
12033333132101,41.6318669,44.7692871,0.472,0.396
12033330231120,42.2529173,42.8137207,0.231,0.405
12033332120022,41.7139296,42.9016113,0.085,0.312
12033321333202,42.0737617,42.0227051,0.651,0.348
12033333133012,41.6154418,44.8791504,0.154,0.399
12033330202211,42.3504246,42.2644043,0.152,0.399
12033330232313,42.0737617,42.7038574,0.597,0.375
12033330211203,42.4639923,42.7478027,0.123,0.328
12033330312322,42.3016898,43.3410645,0.508,0.367
12033323111210,41.9594896,42.0666504,0.198,0.387
12033330222110,42.1552589,42.3303223,0.704,0.358
12033321133102,42.6582013,42.1105957,0.141,0.357
12033332131113,41.7467253,43.5827637,0.444,0.329
12033330221120,42.2529173,42.4621582,0.073,0.374
12033332311303,41.4180145,43.5388184,0.328,0.407
12033321301201,42.4801994,41.6931152,0.513,0.415
12033321132012,42.6582013,41.8908691,0.067,0.390
12033333000020,41.9921597,43.6047363,1.023,0.352
12033330200012,42.5287958,42.2424316,-0.236,0.295
12122222001121,41.9921597,45.2966309,1.089,0.384
12033330221300,42.2203813,42.4621582,-0.264,0.394
12122222201020,41.4674278,45.1867676,0.628,0.390
12033330221332,42.1715458,42.5061035,0.346,0.347
12033321302133,42.3666611,41.6491699,0.571,0.361
12033330321222,42.1715458,43.0773926,-0.332,0.385
12033333301021,41.4674278,44.5056152,0.293,0.380
12033333010120,41.9921597,44.0441895,0.209,0.443
12033333310232,41.3850514,44.7033691,0.005,0.321
12122222123302,41.5496996,45.9777832,1.110,0.386
12033333103031,41.8613786,44.5495605,0.428,0.380
12033323103310,41.8286415,41.8029785,0.451,0.379
12033321311320,42.4477809,42.1105957,0.501,0.370
12033332310232,41.3850514,43.2971191,0.360,0.392
12122222021030,41.7303295,45.2307129,0.234,0.370
12033331301223,42.4315653,44.5056152,0.508,0.376
12033333010131,41.9921597,44.1101074,1.031,0.374
12033321132003,42.6582013,41.8688965,0.587,0.404
12033323112103,41.8777409,41.9567871,0.217,0.371
12033321311010,42.5449861,42.0666504,-0.001,0.367
12033321001011,43.0608608,41.0339355,0.165,0.345
12033333310103,41.4838905,44.7692871,0.636,0.387
12122222010120,41.9921597,45.4504395,-0.515,0.363
12033331123223,42.5611723,44.5056152,0.444,0.373
12033321001312,42.9805390,41.0998535,-0.075,0.345
12033331223320,42.0574497,43.8684082,0.333,0.323
12033330230323,42.1715458,42.6599121,0.168,0.389
12122222112133,41.8450121,46.2194824,0.287,0.379
12033302313110,43.4449424,40.7482910,-0.773,0.318
12033332132022,41.5825791,43.2531738,0.508,0.394
12033321301331,42.4477809,41.8249512,0.089,0.378
12033321133030,42.6420403,42.0666504,0.497,0.357
12033332002133,41.8450121,42.3522949,0.248,0.387
12033303222230,43.0929602,40.8361816,-0.061,0.419
12033330321120,42.2529173,43.1652832,-0.526,0.359
12122222010311,41.9594896,45.5163574,-0.067,0.392
12033321311222,42.4315653,42.0227051,0.671,0.387
12122222103012,41.8777409,45.9338379,0.200,0.377
12033321120032,42.7550790,41.5393066,0.050,0.406
12122222021130,41.7303295,45.3186035,0.735,0.388
12122222130100,41.7631169,46.1535645,0.174,0.398
12033321130333,42.6905106,42.0007324,0.214,0.391
12033330231010,42.2854365,42.7697754,-0.451,0.368
12033333033200,41.5661414,44.1320801,0.026,0.355
12033333033123,41.5825791,44.2419434,0.099,0.295
12033321133210,42.6097057,42.0666504,1.212,0.426
12033333211000,41.5003491,44.1320801,0.867,0.384
12033321311313,42.4639923,42.1765137,0.191,0.356
12033330221122,42.2366514,42.4621582,0.301,0.372
12033333302002,41.3520716,44.3078613,0.952,0.374
12033333110331,41.9268027,44.8132324,0.523,0.384
12033321321131,42.2529173,41.8249512,-0.482,0.381
12033333321111,41.2365107,44.6374512,-0.057,0.283
12122222011130,41.9921597,45.6701660,0.328,0.381
12033333313122,41.3190751,44.9230957,-0.226,0.330
12033321313012,42.3991216,42.0666504,-0.416,0.350
12122222301103,41.4838905,45.9997559,0.270,0.376
12033321131212,42.7228032,42.0666504,0.533,0.381
12033332113231,41.7958876,43.4948730,0.620,0.397
12033323103311,41.8286415,41.8249512,0.972,0.372
12033330210110,42.5449861,42.6818848,0.734,0.369
12033332122021,41.5990125,42.9235840,0.257,0.368
12033321133001,42.6743581,42.0446777,0.242,0.397
12033331232002,42.1389679,43.9562988,0.228,0.360
12122222202012,41.3520716,45.0549316,0.417,0.394
12122223203033,41.3190751,46.6589355,0.252,0.388
12033330322111,42.1552589,43.0554199,0.441,0.373
12033333101332,41.9104530,44.6154785,0.581,0.399
12122222003020,41.8613786,45.1867676,-0.252,0.379
12033330332021,42.1226726,43.2751465,-0.400,0.448
12033303332231,43.0929602,41.9128418,-0.007,0.336
12033321123111,42.6743581,41.8249512,-0.495,0.384
12033323111130,41.9921597,42.1545410,0.484,0.360
12033333100232,41.9104530,44.3518066,0.226,0.375
12033330331003,42.2691790,43.4509277,0.367,0.370
12033331212323,42.3016898,44.0661621,0.103,0.302
12033323103103,41.8777409,41.7810059,0.791,0.435
12033321001332,42.9483809,41.0998535,0.264,0.441
12033332132012,41.6154418,43.2971191,-0.309,0.333
12033321132110,42.6743581,41.9787598,-0.216,0.398
12033330321013,42.2691790,43.1433105,-0.163,0.377
12122222102223,41.7795043,45.7360840,-0.022,0.399
12033323111202,41.9431482,42.0227051,0.789,0.390
12033302330313,43.2371989,40.5944824,-0.041,0.321
12033303202200,43.3810971,40.7922363,-0.719,0.304
12033333303332,41.2530319,44.6154785,-0.621,0.299
12033331230100,42.2854365,44.0441895,0.079,0.402
12033323110002,42.0084885,41.8469238,-0.272,0.380
12033330232020,42.1226726,42.5500488,0.033,0.378
12033332303100,41.3685636,43.1652832,-0.422,0.465
12033331230232,42.1715458,44.0002441,0.473,0.368
12033332122101,41.6318669,43.0114746,0.907,0.404
12033321331210,42.2203813,42.0666504,0.046,0.445
12033332000211,41.9594896,42.2644043,-0.348,0.372
12122222311313,41.4180145,46.3952637,0.479,0.387
12033333123201,41.5661414,44.5056152,0.148,0.352
12033330222100,42.1552589,42.2863770,0.612,0.340
12033330222210,42.0900695,42.2424316,0.668,0.364
12033330212312,42.3341839,42.6818848,0.124,0.360
12033330203012,42.3991216,42.4182129,0.275,0.388
12033323113003,41.8777409,42.0446777,0.133,0.430
12122222021120,41.7303295,45.2746582,0.906,0.374
12122220221312,42.2041070,45.3186035,-0.247,0.373
12033321310312,42.4639923,41.9787598,-0.330,0.358
12033323112021,41.8613786,41.8688965,0.707,0.385
12033333121123,41.7139296,44.5935059,0.704,0.313
12033333012021,41.8613786,43.9782715,0.075,0.316
12033330200133,42.4964024,42.3522949,0.203,0.367
12122222123123,41.5825791,45.9997559,0.679,0.375
12033303223332,43.0769126,41.0998535,-0.130,0.302
12122222101223,41.9104530,45.9118652,0.162,0.363
12033302330231,43.2211892,40.5065918,-0.230,0.579
12033331330002,42.2691790,44.6594238,-0.124,0.369
12122223202103,41.3520716,46.5270996,0.313,0.361
12122222130131,41.7303295,46.2194824,-0.574,0.300
12122222131203,41.6811170,46.2634277,-0.374,0.373
12033333132323,41.5168034,44.7692871,-0.088,0.360
12033332020212,41.6811170,42.2424316,-0.078,0.335
12122222102203,41.8122666,45.7360840,0.897,0.384
12033330320021,42.2529173,42.9235840,0.015,0.376
12033321131222,42.6905106,42.0227051,0.011,0.377
12033330223130,42.1226726,42.5061035,-0.107,0.363
12033321001022,43.0126804,40.9680176,1.295,0.440
12033332021120,41.7303295,42.4621582,-0.253,0.295
12033331333132,42.1063732,44.9670410,1.109,0.403
12033330321000,42.2854365,43.0773926,-0.278,0.298
12033333131203,41.6811170,44.8571777,1.263,0.360
12033330212012,42.3991216,42.5939941,-0.377,0.330
12033321321323,42.1715458,41.7810059,0.351,0.381
12033323133133,41.5825791,42.1765137,-0.508,0.292
12033330322120,42.1226726,42.9895020,0.517,0.375
12122222123011,41.6318669,45.9558105,0.655,0.371
12033321323332,42.0411335,41.8029785,1.144,0.378
12033333130110,41.7631169,44.7912598,1.052,0.370
12033330332203,42.0737617,43.2751465,-0.012,0.370
12033323110131,41.9921597,42.0007324,0.070,0.361
12033332201102,41.4838905,42.4621582,-0.213,0.298
12033332023132,41.5825791,42.5061035,-0.151,0.296
12033321103310,42.8679120,41.8029785,-0.253,0.306
12033332020332,41.6482878,42.3303223,0.262,0.405
12033332111310,41.9594896,43.5607910,-0.090,0.376
12033333023132,41.5825791,43.9123535,0.849,0.389
12033331232123,42.1063732,44.0661621,0.046,0.379
12033321310131,42.5126012,42.0007324,0.466,0.377
12033330321110,42.2854365,43.2092285,0.156,0.385
12033332122311,41.5661414,43.0554199,-0.338,0.388
12033302302201,43.3810971,40.1110840,-0.010,0.338
12033321123030,42.6420403,41.7150879,0.821,0.408
12033321313322,42.3016898,42.1105957,0.202,0.340
12033333121323,41.6482878,44.5935059,-0.167,0.347
12033333123301,41.5661414,44.5935059,0.194,0.364
12033323121100,41.7631169,41.7590332,0.724,0.383
12033332313313,41.2860619,43.5827637,0.028,0.421
12033333010133,41.9758267,44.1101074,0.979,0.432
12033332111110,42.0248131,43.5607910,0.925,0.354
12033302213132,43.3970647,40.0451660,0.281,0.475
12033333201003,41.4838905,43.8024902,0.223,0.329
12122222100232,41.9104530,45.7580566,-0.103,0.359
12033302301332,43.4608933,40.3967285,-0.195,0.303
12033333110000,42.0248131,44.6594238,-0.461,0.394
12033333032111,41.6318669,44.1101074,0.411,0.350
12122222112022,41.8450121,46.0656738,-0.300,0.379
12122222022201,41.5661414,45.0329590,0.633,0.417
12122222002231,41.7958876,45.0769043,0.023,0.361
12033330212221,42.3179389,42.5720215,0.518,0.403
12033323112120,41.8613786,41.9348145,0.721,0.387
12033333001011,42.0248131,43.8464355,0.795,0.361
12033333010023,41.9758267,43.9782715,-0.111,0.368
12033321012203,42.8518056,41.1657715,0.039,0.422
12033333030321,41.6647045,44.0661621,0.726,0.352
12033330221030,42.2529173,42.4182129,0.121,0.352
12122222020012,41.7467253,45.0549316,0.130,0.369
12033333023133,41.5825791,43.9343262,0.092,0.361
12033330202111,42.4153456,42.3522949,0.294,0.383
12033330322112,42.1389679,43.0334473,0.658,0.380
12033331323313,42.0737617,44.6374512,0.530,0.368
12033332111121,41.9921597,43.5388184,0.723,0.383
12033330312100,42.4153456,43.3410645,-0.046,0.304
12033330220032,42.2366514,42.2424316,0.080,0.416
12033330200312,42.4639923,42.3303223,-0.187,0.363
12122222102133,41.8450121,45.8679199,0.650,0.393
12033330322232,42.0411335,42.9455566,-0.104,0.358
12033330320020,42.2529173,42.9016113,-0.421,0.389
12033323132031,41.5990125,41.9128418,0.109,0.361
12122222102002,41.8777409,45.7141113,-0.404,0.358
12033321121321,42.7066590,41.7810059,0.109,0.401
12033332112300,41.8286415,43.3410645,0.779,0.401
12033303202022,43.3970647,40.7922363,-0.433,0.319
12033331221121,42.2529173,43.8903809,0.034,0.279
12033321121021,42.7712106,41.6931152,0.098,0.400
12033321013333,42.8195802,41.4733887,-0.092,0.476
12033330222223,42.0411335,42.2204590,0.053,0.370
12033303203212,43.3651252,41.0119629,-0.507,0.317
12033330320213,42.2041070,42.9675293,-0.094,0.382
12122222103020,41.8613786,45.8898926,-0.082,0.371
12122222020110,41.7631169,45.1428223,0.641,0.355
12033321103200,42.8679120,41.6711426,0.103,0.393
12033330233210,42.0900695,42.7697754,0.232,0.342
12033333011111,42.0248131,44.2858887,0.556,0.356
12033333110321,41.9268027,44.7692871,-0.122,0.391
12033330010113,43.0448049,42.7038574,0.472,0.399
12122222002130,41.8613786,45.1428223,0.174,0.425
12033331230322,42.1715458,44.0441895,0.741,0.378
12033333000132,41.9758267,43.7365723,0.514,0.317
12122220232033,42.1063732,45.4284668,-0.274,0.414
12033321301030,42.5126012,41.7150879,-0.094,0.382
12122222130023,41.7139296,46.0876465,-0.247,0.390
12033331233032,42.1063732,44.1760254,0.248,0.382
12122222132230,41.5332536,46.1096191,0.374,0.387
12033331232120,42.1226726,44.0441895,0.510,0.369
12122222200100,41.5003491,45.0988770,0.133,0.378
12033331221110,42.2854365,43.9123535,0.167,0.305
12033330320203,42.2041070,42.9235840,0.485,0.367
12033302302010,43.4449424,40.1330566,-0.355,0.323
12122222123030,41.5990125,45.9338379,0.926,0.369
12033333202222,41.2530319,43.6047363,0.295,0.405
12033321330100,42.2854365,41.9348145,0.198,0.379
12033302321000,43.3171844,40.2648926,-0.024,0.392
12033321010120,43.0287447,41.2316895,0.167,0.308
12033323132310,41.5661414,41.9787598,-0.127,0.357
12033321302101,42.4153456,41.6052246,0.098,0.404
12033321123120,42.6420403,41.7590332,-0.198,0.452
12033302310333,43.4608933,40.5944824,-0.518,0.303
12033330221012,42.2691790,42.4182129,0.137,0.351
12033321300310,42.4801994,41.6271973,0.607,0.405
12033333213332,41.2530319,44.2639160,-0.332,0.334
12033321303023,42.3666611,41.6931152,-0.231,0.335
12033323111000,42.0248131,42.0227051,-0.272,0.340
12033333121321,41.6647045,44.5935059,-0.141,0.356
12033321332221,42.0574497,41.8688965,0.981,0.357
12033321331032,42.2366514,42.0666504,0.520,0.374
12033333001121,41.9921597,43.8903809,0.489,0.365
12033321301200,42.4801994,41.6711426,0.894,0.414
12033330323200,42.0900695,43.0773926,1.086,0.375
12033321300120,42.5126012,41.5832520,-0.395,0.331
12033323122113,41.6154418,41.6491699,1.039,0.403
12033330201220,42.4477809,42.3742676,0.306,0.394
12033330203231,42.3179389,42.4401855,0.862,0.390
12033321311331,42.4477809,42.1765137,-0.117,0.370
12033331233123,42.1063732,44.2419434,0.400,0.327
12033330322001,42.1552589,42.9235840,0.336,0.389
12122222113202,41.8122666,46.2414551,-0.161,0.388
12122222120132,41.7139296,45.8459473,0.877,0.363
12033321123320,42.5773543,41.7590332,-0.107,0.429
12033332310103,41.4838905,43.3630371,0.367,0.361
12033333130013,41.7467253,44.7253418,0.507,0.422
12033332101112,42.0084885,43.2092285,1.099,0.402
12033321111333,42.9483809,42.1765137,0.709,0.412
12033331323131,42.1226726,44.6374512,-0.029,0.403
12033332022023,41.5825791,42.2204590,-0.129,0.353
12033321001330,42.9644620,41.0998535,0.301,0.406
12033302333002,43.1731348,40.6164551,0.197,0.432
12033333302232,41.2530319,44.3518066,0.302,0.346
12033331232122,42.1063732,44.0441895,0.468,0.375
12033332000000,42.0248131,42.1984863,-0.021,0.365
12033323111032,41.9758267,42.0666504,0.488,0.385
12033330220233,42.1715458,42.2644043,0.412,0.355
12033332312010,41.3685636,43.2971191,0.442,0.330
12122222102220,41.7958876,45.7141113,-0.125,0.332
12033321310332,42.4315653,41.9787598,0.141,0.352
12122222022212,41.5496996,45.0549316,0.170,0.399
12033323101101,42.0248131,41.7810059,0.023,0.400
12033321310002,42.5287958,41.8469238,0.058,0.413
12033333100110,42.0248131,44.4396973,-0.368,0.412
12033332113302,41.8122666,43.5168457,-0.113,0.389
12033331222320,42.0574497,43.6926270,-0.131,0.356
12033331233303,42.0737617,44.2419434,0.753,0.367
12033330203213,42.3341839,42.4401855,0.768,0.393
12033321001122,43.0126804,41.0559082,0.844,0.427
12033330312311,42.3504246,43.4069824,0.528,0.383
12122222112232,41.7795043,46.1096191,-0.197,0.390
12033321332303,42.0737617,41.9567871,0.617,0.381
12033330332301,42.0900695,43.3630371,-0.638,0.451
12033321121023,42.7550790,41.6931152,-0.050,0.398
12033332122111,41.6318669,43.0554199,0.572,0.386
12033302330302,43.2371989,40.5285645,-0.282,0.450
12033333110212,41.9431482,44.7033691,0.513,0.377
12033333131222,41.6482878,44.8352051,0.874,0.376
12033333112312,41.8122666,44.7912598,0.986,0.415
12033321331101,42.2854365,42.1325684,0.284,0.383
12033323133111,41.6318669,42.1765137,0.609,0.395
12033330331002,42.2691790,43.4289551,0.206,0.388
12033321013322,42.8195802,41.4074707,0.052,0.392
12033333131011,41.7631169,44.9011230,0.469,0.396
12033330321300,42.2203813,43.1652832,0.276,0.360
12033323112031,41.8613786,41.9128418,0.255,0.373
12033330031230,42.7066590,42.7697754,0.102,0.370
12033321321103,42.2691790,41.7810059,-0.052,0.368
12033323111323,41.9104530,42.1325684,-0.391,0.392
12033332001230,41.9268027,42.4182129,-0.491,0.332
12033321133320,42.5773543,42.1105957,0.340,0.385
12033330333231,42.0574497,43.4948730,0.332,0.358
12033321111131,43.0287447,42.1765137,-0.049,0.403
12122222130122,41.7139296,46.1535645,0.560,0.389
12033321301113,42.5287958,41.8249512,0.439,0.349
12122222100123,41.9758267,45.8239746,-0.003,0.380
12033321010032,43.0126804,41.1877441,0.111,0.372
12033333120232,41.6482878,44.3518066,0.056,0.358
12033321321113,42.2691790,41.8249512,0.213,0.385
12033330323002,42.1389679,43.0773926,0.108,0.366
12033321012011,42.9322955,41.2097168,-0.296,0.307
12122222200031,41.4674278,45.0769043,0.877,0.420
12033321102223,42.8195802,41.5173340,-0.161,0.386
12033323122123,41.5825791,41.6052246,0.448,0.391
12033330223201,42.0900695,42.3962402,0.024,0.386
12033321331321,42.1878285,42.1325684,-0.173,0.330
12122222120311,41.6975254,45.8679199,0.907,0.383
12033333113331,41.7958876,44.9890137,-0.336,0.385
12033330300110,42.5449861,43.0334473,0.369,0.387
12033330220333,42.1715458,42.3522949,1.094,0.365
12033331222032,42.1063732,43.6486816,0.371,0.371
12033332032020,41.5990125,42.5500488,-0.049,0.330
12033330212023,42.3666611,42.5720215,-0.447,0.373
12033330222310,42.0900695,42.3303223,-0.057,0.347
12122222030032,41.7139296,45.4064941,0.194,0.353
12033332021233,41.6482878,42.4401855,-0.007,0.375
12033321321302,42.2041070,41.7590332,-0.020,0.354
12033330232332,42.0411335,42.6818848,0.665,0.392
12122222030031,41.7303295,45.4284668,0.826,0.375
12033330213113,42.3991216,42.8796387,0.177,0.368
12033330323303,42.0737617,43.1872559,-0.181,0.333
12033332031121,41.7303295,42.8356934,0.040,0.414
12033323121102,41.7467253,41.7590332,0.900,0.392
12033330001112,43.0448049,42.5061035,0.521,0.394
12033331221301,42.2203813,43.8903809,0.310,0.426
12033323111021,41.9921597,42.0446777,0.128,0.348
12033330132200,42.6097057,43.2531738,0.000,0.397
12033323110210,41.9594896,41.8908691,0.236,0.385
12033321301313,42.4639923,41.8249512,0.653,0.387
12033321001210,42.9966118,41.0119629,1.181,0.488
12033330301012,42.5287958,43.1213379,-0.070,0.369
12122222021301,41.6975254,45.2966309,-0.183,0.312
12033330221200,42.2203813,42.3742676,0.152,0.362
12033333301211,41.4344898,44.5495605,-0.216,0.410
12033332110022,41.9758267,43.2531738,-0.198,0.380
12033333132102,41.6154418,44.7473145,1.014,0.383
12033330313230,42.3179389,43.4729004,0.842,0.370
12033321123020,42.6420403,41.6711426,-0.029,0.401
12033321013222,42.8195802,41.3195801,0.018,0.361
12033330223030,42.1226726,42.4182129,0.532,0.371
12033330321320,42.1878285,43.1652832,1.172,0.370
12033330230203,42.2041070,42.5720215,0.736,0.329
12033330320031,42.2529173,42.9675293,0.503,0.390
12033333131223,41.6482878,44.8571777,0.780,0.370
12033332111302,41.9431482,43.5168457,0.010,0.349
12033330223300,42.0900695,42.4621582,0.371,0.323
12122222030221,41.6647045,45.3845215,-0.028,0.306
12033321331103,42.2691790,42.1325684,0.341,0.383
